tid,sid,strategy_name,trader_code,holding_days,last_check,open_price,open_date,long_short,shares,close_date,close_price,pnl,tax,fee
91061,4137,ITFollow,001,30,2022-12-16,185.08793777287815,2013-11-28,long,1.0,2014-01-09,217.1880598220489,16.81,651.56,343.95
91062,4137,ITFollow,001,30,2022-12-16,207.70622864609498,2015-10-08,long,1.0,2015-11-19,253.47200783930236,21.48,760.42,394.31
91063,4137,ITFollow,001,30,2022-12-16,223.19618468071903,2016-03-03,long,1.0,2016-04-18,164.0527161848818,-26.87,492.16,331.1
91064,4137,ITFollow,001,30,2022-12-16,103.75618610831046,2017-11-22,long,1.0,2018-01-03,118.29777279773276,13.49,354.89,189.86
91065,4137,ITFollow,001,30,2022-12-16,128.12316920950457,2018-03-19,long,1.0,2018-05-02,155.2412633059948,20.61,465.72,242.28
91066,4137,ITFollow,001,30,2022-12-16,198.585654799632,2019-10-09,long,1.0,2019-11-21,207.03610819536104,3.77,621.11,346.81
91067,4137,ITFollow,001,8,2022-12-16,203.0,2022-12-07,long,1.0,,,-6.36,,
91068,4142,ITFollow,001,0,2022-12-16,,,,,,,,,
91069,4148,ITFollow,001,30,2022-12-16,84.11195031914498,2017-09-22,long,1.0,2017-11-06,100.5304625421931,18.97,301.59,157.87
91070,4148,ITFollow,001,30,2022-12-16,109.31041560264666,2018-06-04,long,1.0,2018-07-16,98.77447193010241,-10.07,296.32,177.91
91071,4148,ITFollow,001,0,2022-12-16,,,,,,,,,
91072,4155,ITFollow,001,0,2022-12-16,,,,,,,,,
91073,4164,ITFollow,001,0,2022-12-16,,,,,,,,,
91074,4190,ITFollow,001,30,2022-12-16,91.45960444055447,2018-05-14,long,1.0,2018-06-25,110.49644518383731,20.26,331.49,172.67
91075,4190,ITFollow,001,30,2022-12-16,97.36352872166462,2019-06-12,long,1.0,2019-07-23,99.97178546690867,2.2,299.92,168.72
91076,4190,ITFollow,001,30,2022-12-16,107.01825492713131,2019-12-19,long,1.0,2020-02-10,77.95156840371293,-27.53,233.85,158.15
91077,4190,ITFollow,001,30,2022-12-16,81.47480313382425,2020-05-08,long,1.0,2020-06-18,72.57863544029317,-11.35,217.74,131.72
91078,4190,ITFollow,001,0,2022-12-16,,,,,,,,,
91079,4306,ITFollow,001,0,2022-12-16,,,,,,,,,
91080,4414,ITFollow,001,0,2022-12-16,,,,,,,,,
91081,4426,ITFollow,001,30,2022-12-16,80.86332394319162,2015-09-14,long,1.0,2015-10-28,104.18440796442556,28.26,312.55,158.22
91082,4426,ITFollow,001,30,2022-12-16,100.88903739620773,2016-02-18,long,1.0,2016-03-31,88.46802525446356,-12.74,265.4,161.9
91083,4426,ITFollow,001,30,2022-12-16,83.39822438028227,2016-04-15,long,1.0,2016-05-27,70.21674210741091,-16.22,210.65,131.34
91084,4426,ITFollow,001,30,2022-12-16,70.47023215111997,2016-06-17,long,1.0,2016-07-29,80.10285381206442,13.15,240.31,128.74
91085,4426,ITFollow,001,0,2022-12-16,,,,,,,,,
91086,4438,ITFollow,001,0,2022-12-16,,,,,,,,,
91087,4439,ITFollow,001,0,2022-12-16,,,,,,,,,
91088,4440,ITFollow,001,0,2022-12-16,,,,,,,,,
91089,4526,ITFollow,001,0,2022-12-16,,,,,,,,,
91090,4532,ITFollow,001,0,2022-12-16,,,,,,,,,
91091,4536,ITFollow,001,30,2022-12-16,122.14159989163984,2013-12-02,long,1.0,2014-01-13,113.10745788782033,-7.84,339.32,201.14
91092,4536,ITFollow,001,30,2022-12-16,157.01224461868674,2019-07-16,long,1.0,2019-08-27,141.88323793244183,-10.07,425.65,255.56
91093,4536,ITFollow,001,30,2022-12-16,98.1582149218151,2020-05-05,long,1.0,2020-06-15,109.31255752656682,10.85,327.94,177.39
91094,4536,ITFollow,001,30,2022-12-16,116.89751049779798,2020-06-19,long,1.0,2020-08-03,150.1381687810259,27.86,450.41,228.32
91095,4536,ITFollow,001,30,2022-12-16,164.96662989520132,2020-08-26,long,1.0,2020-10-08,141.79715940430225,-14.46,425.39,262.28
91096,4536,ITFollow,001,30,2022-12-16,171.5,2022-08-12,long,1.0,2022-09-23,176.5,2.43,529.5,297.54
91097,4536,ITFollow,001,0,2022-12-16,,,,,,,,,
91098,4540,ITFollow,001,30,2022-12-16,67.91731035043499,2019-07-02,long,1.0,2019-08-13,56.53398650296772,-17.17,169.6,106.41
91099,4540,ITFollow,001,30,2022-12-16,58.064517440442316,2020-05-28,long,1.0,2020-07-10,52.803317342873406,-9.5,158.41,94.79
91100,4540,ITFollow,001,0,2022-12-16,,,,,,,,,
91101,4545,ITFollow,001,0,2022-12-16,,,,,,,,,
91102,4551,ITFollow,001,30,2022-12-16,69.04607618089298,2016-03-24,long,1.0,2016-05-10,78.07777563242789,12.56,234.23,125.79
91103,4551,ITFollow,001,30,2022-12-16,88.20678436312124,2016-06-08,long,1.0,2016-07-22,101.29008730693347,14.3,303.87,162.02
91104,4551,ITFollow,001,30,2022-12-16,115.63951634208239,2016-08-19,long,1.0,2016-10-04,124.0803569509935,6.8,372.24,204.96
91105,4551,ITFollow,001,30,2022-12-16,130.41098740767686,2016-10-06,long,1.0,2016-11-17,110.15296994629016,-15.95,330.46,205.68
91106,4551,ITFollow,001,30,2022-12-16,110.57501197673571,2016-12-07,long,1.0,2017-01-18,117.32768446386461,5.61,351.98,194.86
91107,4551,ITFollow,001,30,2022-12-16,126.61260913366685,2017-05-05,long,1.0,2017-06-16,125.34648304233018,-1.47,376.04,215.43
91108,4551,ITFollow,001,30,2022-12-16,149.88886657036116,2017-07-19,long,1.0,2017-08-29,142.04584448237713,-5.68,426.14,249.6
91109,4551,ITFollow,001,30,2022-12-16,86.40077178226291,2018-11-20,long,1.0,2018-12-28,98.28659223908215,13.23,294.86,157.91
91110,4551,ITFollow,001,30,2022-12-16,111.08670657719517,2019-06-26,long,1.0,2019-08-06,106.86930195809,-4.25,320.61,186.35
91111,4551,ITFollow,001,30,2022-12-16,168.27227808313296,2019-10-03,long,1.0,2019-11-15,165.9286530401924,-1.86,497.79,285.74
91112,4551,ITFollow,001,30,2022-12-16,178.11550326348333,2020-01-15,long,1.0,2020-03-06,142.49240261078668,-20.39,427.48,274.12
91113,4551,ITFollow,001,0,2022-12-16,,,,,,,,,
91114,4552,ITFollow,001,0,2022-12-16,,,,,,,,,
91115,4555,ITFollow,001,30,2022-12-16,69.84485896612739,2015-11-12,long,1.0,2015-12-23,64.2538296153906,-8.45,192.76,114.65
91116,4555,ITFollow,001,0,2022-12-16,,,,,,,,,
91117,4557,ITFollow,001,30,2022-12-16,56.00993953829422,2015-11-05,long,1.0,2015-12-16,46.432768272901924,-17.5,139.3,87.59
91118,4557,ITFollow,001,30,2022-12-16,56.670434108321274,2017-03-16,long,1.0,2017-04-28,54.75499985524282,-3.84,164.26,95.27
91119,4557,ITFollow,001,0,2022-12-16,,,,,,,,,
91120,4560,ITFollow,001,30,2022-12-16,56.81386821106648,2018-03-16,long,1.0,2018-04-30,50.35599956461237,-11.79,151.07,91.63
91121,4560,ITFollow,001,0,2022-12-16,,,,,,,,,
91122,4562,ITFollow,001,0,2022-12-16,,,,,,,,,
91123,4564,ITFollow,001,0,2022-12-16,,,,,,,,,
91124,4566,ITFollow,001,0,2022-12-16,,,,,,,,,
91125,4571,ITFollow,001,0,2022-12-16,,,,,,,,,
91126,4572,ITFollow,001,0,2022-12-16,,,,,,,,,
91127,4576,ITFollow,001,0,2022-12-16,,,,,,,,,
91128,4581,ITFollow,001,0,2022-12-16,,,,,,,,,
91129,4583,ITFollow,001,0,2022-12-16,,,,,,,,,
91130,4720,ITFollow,001,0,2022-12-16,,,,,,,,,
91131,4722,ITFollow,001,30,2022-12-16,12.575717611463515,2013-02-21,long,1.0,2013-04-03,15.154002812140137,19.95,45.46,23.71
91132,4722,ITFollow,001,30,2022-12-16,18.103469382871705,2015-09-11,long,1.0,2015-10-27,21.029282616467132,15.63,63.09,33.46
91133,4722,ITFollow,001,0,2022-12-16,,,,,,,,,
91134,4737,ITFollow,001,0,2022-12-16,,,,,,,,,
91135,4739,ITFollow,001,30,2022-12-16,103.71684184187845,2018-01-04,long,1.0,2018-02-22,105.44545587257643,1.19,316.34,178.83
91136,4739,ITFollow,001,30,2022-12-16,109.76699094932137,2018-05-23,long,1.0,2018-07-04,111.49560498001934,1.1,334.49,189.18
91137,4739,ITFollow,001,30,2022-12-16,82.78603573323757,2019-01-30,long,1.0,2019-03-25,81.29990837582993,-2.26,243.9,140.29
91138,4739,ITFollow,001,0,2022-12-16,,,,,,,,,
91139,4746,ITFollow,001,30,2022-12-16,58.25648979695505,2013-09-26,long,1.0,2013-11-07,57.357722072177346,-2.01,172.07,98.85
91140,4746,ITFollow,001,30,2022-12-16,53.10900191868273,2013-12-20,long,1.0,2014-02-10,58.7467267377429,10.1,176.24,95.64
91141,4746,ITFollow,001,30,2022-12-16,63.64909614562131,2014-05-21,long,1.0,2014-07-02,63.56738998882332,-0.6,190.7,108.77
91142,4746,ITFollow,001,30,2022-12-16,53.625622036188894,2015-09-22,long,1.0,2015-11-05,51.677139718918205,-4.09,155.03,90.03
91143,4746,ITFollow,001,30,2022-12-16,71.58554600407523,2016-03-16,long,1.0,2016-04-29,67.43443150206376,-6.25,202.3,118.86
91144,4746,ITFollow,001,30,2022-12-16,78.78645891572776,2016-05-24,long,1.0,2016-07-05,94.88261718883342,19.88,284.65,148.49
91145,4746,ITFollow,001,30,2022-12-16,89.79961983943164,2016-07-25,long,1.0,2016-09-05,89.81523121467976,-0.45,269.45,153.57
91146,4746,ITFollow,001,30,2022-12-16,72.80215376343753,2016-11-28,long,1.0,2017-01-09,85.58355205168041,17.02,256.75,135.42
91147,4746,ITFollow,001,30,2022-12-16,77.63835852115106,2017-05-02,long,1.0,2017-06-13,69.52044339213192,-10.89,208.56,125.82
91148,4746,ITFollow,001,30,2022-12-16,74.61573054758011,2017-06-20,long,1.0,2017-07-31,70.81585538080519,-5.54,212.45,124.34
91149,4746,ITFollow,001,30,2022-12-16,76.2591126413003,2017-10-26,long,1.0,2017-12-06,61.15117523123138,-20.21,183.45,117.49
91150,4746,ITFollow,001,30,2022-12-16,55.215914105847155,2018-01-23,long,1.0,2018-03-14,48.471299190637815,-12.64,145.41,88.65
91151,4746,ITFollow,001,30,2022-12-16,58.63318566288656,2018-04-09,long,1.0,2018-05-21,50.44971956576589,-14.37,151.35,93.27
91152,4746,ITFollow,001,30,2022-12-16,46.92727272727273,2020-04-14,long,1.0,2020-05-26,54.06942148760331,14.69,162.21,86.35
91153,4746,ITFollow,001,0,2022-12-16,,,,,,,,,
91154,4755,ITFollow,001,0,2022-12-16,,,,,,,,,
91155,4763,ITFollow,001,30,2022-12-16,125.6743118594799,2017-10-06,long,1.0,2017-11-20,111.67432375078135,-11.57,335.02,202.93
91156,4763,ITFollow,001,5,2022-12-16,186.5,2022-12-12,long,1.0,,,-5.81,,
91157,4764,ITFollow,001,30,2022-12-16,63.86768890578822,2018-10-01,long,1.0,2018-11-12,54.47323979649896,-15.12,163.42,101.18
91158,4764,ITFollow,001,0,2022-12-16,,,,,,,,,
91159,4766,ITFollow,001,0,2022-12-16,,,,,,,,,
91160,4770,ITFollow,001,24,2022-12-16,310.0,2022-11-15,long,1.0,,,-2.08,,
91161,4807,ITFollow,001,0,2022-12-16,,,,,,,,,
91162,4904,ITFollow,001,0,2022-12-16,,,,,,,,,
91163,4906,ITFollow,001,0,2022-12-16,,,,,,,,,
91164,4912,ITFollow,001,0,2022-12-16,,,,,,,,,
91165,4915,ITFollow,001,0,2022-12-16,,,,,,,,,
91166,4916,ITFollow,001,30,2022-12-16,35.390549167010136,2014-01-07,long,1.0,2014-02-25,39.19175629976307,10.23,117.58,63.77
91167,4916,ITFollow,001,0,2022-12-16,,,,,,,,,
91168,4919,ITFollow,001,0,2022-12-16,,,,,,,,,
91169,4927,ITFollow,001,0,2022-12-16,,,,,,,,,
91170,4930,ITFollow,001,0,2022-12-16,,,,,,,,,
91171,4934,ITFollow,001,0,2022-12-16,,,,,,,,,
91172,4935,ITFollow,001,0,2022-12-16,,,,,,,,,
91173,4938,ITFollow,001,0,2022-12-16,,,,,,,,,
91174,4942,ITFollow,001,0,2022-12-16,,,,,,,,,
91175,4943,ITFollow,001,30,2022-12-16,47.46223525946055,2017-01-11,long,1.0,2017-03-02,61.92282579100056,29.88,185.77,93.52
91176,4943,ITFollow,001,30,2022-12-16,97.35843130145753,2017-05-17,long,1.0,2017-06-28,106.30681653137091,8.68,318.92,174.13
91177,4943,ITFollow,001,30,2022-12-16,118.11868503485657,2017-07-10,long,1.0,2017-08-18,142.10035745102442,19.75,426.3,222.49
91178,4943,ITFollow,001,30,2022-12-16,158.56538627406502,2017-08-25,long,1.0,2017-10-05,159.63919250165463,0.2,478.92,272.06
91179,4943,ITFollow,001,0,2022-12-16,,,,,,,,,
91180,4952,ITFollow,001,0,2022-12-16,,,,,,,,,
91181,4956,ITFollow,001,0,2022-12-16,,,,,,,,,
91182,4958,ITFollow,001,0,2022-12-16,,,,,,,,,
91183,4960,ITFollow,001,0,2022-12-16,,,,,,,,,
91184,4961,ITFollow,001,0,2022-12-16,,,,,,,,,
91185,4967,ITFollow,001,30,2022-12-16,53.0518668012109,2021-01-11,long,1.0,2021-03-03,51.47995963673058,-3.42,154.44,89.37
91186,4967,ITFollow,001,0,2022-12-16,,,,,,,,,
91187,4968,ITFollow,001,30,2022-12-16,51.95417175973726,2016-03-03,long,1.0,2016-04-18,41.44458501519612,-20.62,124.33,79.86
91188,4968,ITFollow,001,30,2022-12-16,41.5633374077898,2016-07-19,long,1.0,2016-08-30,37.228875078120296,-10.86,111.69,67.37
91189,4968,ITFollow,001,30,2022-12-16,38.41639900405715,2017-01-16,long,1.0,2017-03-07,41.088327837415065,6.46,123.26,67.98
91190,4968,ITFollow,001,30,2022-12-16,60.86060120426364,2017-04-26,long,1.0,2017-06-08,73.32960242660059,19.94,219.99,114.73
91191,4968,ITFollow,001,30,2022-12-16,66.55022956063173,2017-07-03,long,1.0,2017-08-11,60.52758435152479,-9.49,181.58,108.65
91192,4968,ITFollow,001,30,2022-12-16,68.95928764427451,2017-09-25,long,1.0,2017-11-07,63.53890695607826,-8.3,190.62,113.29
91193,4968,ITFollow,001,30,2022-12-16,50.16863459186084,2018-02-06,long,1.0,2018-03-28,43.96531002648069,-12.79,131.9,80.48
91194,4968,ITFollow,001,30,2022-12-16,47.63912360403592,2018-06-12,long,1.0,2018-07-24,36.37677706300594,-24.02,109.13,71.83
91195,4968,ITFollow,001,30,2022-12-16,32.541321575657506,2018-11-30,long,1.0,2019-01-11,34.317521414493605,4.97,102.95,57.16
91196,4968,ITFollow,001,30,2022-12-16,34.51860064153165,2019-01-21,long,1.0,2019-03-14,32.50780837115117,-6.27,97.52,57.31
91197,4968,ITFollow,001,30,2022-12-16,40.34989822563506,2019-05-08,long,1.0,2019-06-19,53.15194234705747,31.13,159.46,79.94
91198,4968,ITFollow,001,30,2022-12-16,58.245949432021376,2019-06-25,long,1.0,2019-08-05,83.46375001147042,42.66,250.39,121.16
91199,4968,ITFollow,001,30,2022-12-16,109.01387756600218,2019-09-20,long,1.0,2019-11-05,157.72945410330942,44.04,473.19,228.07
91200,4968,ITFollow,001,30,2022-12-16,129.4539796096276,2019-11-26,long,1.0,2020-01-07,127.40996940526506,-2.04,382.23,219.62
91201,4968,ITFollow,001,30,2022-12-16,110.03588266818346,2020-04-15,long,1.0,2020-05-27,99.47516327897699,-10.03,298.43,179.13
91202,4968,ITFollow,001,30,2022-12-16,119.91526532260241,2020-06-03,long,1.0,2020-07-16,156.36678063373438,29.81,469.1,236.22
91203,4968,ITFollow,001,30,2022-12-16,190.78671652968998,2020-08-04,long,1.0,2020-09-14,147.55087789166672,-23.05,442.65,289.28
91204,4968,ITFollow,001,30,2022-12-16,168.1393724812016,2020-10-19,long,1.0,2020-11-27,232.30684728525202,37.55,696.92,342.38
91205,4968,ITFollow,001,30,2022-12-16,221.3263168375001,2020-12-10,long,1.0,2021-01-21,383.63228251833345,72.58,1150.9,517.24
91206,4968,ITFollow,001,30,2022-12-16,428.24068746232575,2021-03-17,long,1.0,2021-04-29,375.3968846825195,-12.76,1126.19,687.11
91207,4968,ITFollow,001,30,2022-12-16,317.43013363195223,2021-10-27,long,1.0,2021-12-07,253.8470334702003,-20.42,761.54,488.44
91208,4968,ITFollow,001,30,2022-12-16,227.15183874580066,2022-02-11,long,1.0,2022-03-25,178.12975388826675,-21.97,534.39,346.52
